stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
2669,12360,"2401 Delaware Avenue",,42.949789,-78.868652,1,0
2670,12370,"3944 Delaware Avenue",,42.991728,-78.874093,1,0
2671,12380,"3955 Delaware Avenue",,42.991660,-78.873670,1,0
2672,12390,"Delaware Avenue & Allen Street",,42.899258,-78.873891,1,0
2673,12400,"Delaware Avenue & Allen Street",,42.899798,-78.874190,1,0
2674,12410,"Delaware Avenue & Amherst Street",,42.940080,-78.867541,1,0
2675,12415,"Delaware Avenue & Amherst Street",,42.940789,-78.867393,1,0
2676,12310,"Delavan Avenue & Roebling Avenue",,42.922578,-78.811782,1,0
2677,12430,"Delaware Avenue & Avery Avenue",,42.953650,-78.868853,1,0
2678,12300,"West Delavan Avenue & Richmond Avenue",,42.922199,-78.881052,1,0
2679,12450,"Delaware Avenue & Bannard Avenue",,43.000240,-78.875312,1,0
2680,12460,"Delaware Avenue & Barker Street",,42.906879,-78.871563,1,0
2681,12470,"Delaware Avenue & Barker Street",,42.906788,-78.871882,1,0
2682,12490,"Delaware Street & Broad Street",,43.019249,-78.875083,1,0
2684,12500,"Delaware Avenue & Bryant Street",,42.909008,-78.870931,1,0
2685,12510,"Delaware Avenue & Bryant Street",,42.908778,-78.871120,1,0
2686,12530,"Delaware Street & Canton Street",,43.002119,-78.874980,1,0
2687,12540,"Delaware Avenue & Chapel Road",,42.966658,-78.870481,1,0
2688,12550,"Delaware Avenue & Chatsworth Avenue",,42.976879,-78.871672,1,0
2689,12560,"Delaware Avenue & West Chippewa Street",,42.890938,-78.876503,1,0
2690,12040,"Delavan Avenue & Grider Street",,42.922109,-78.828771,1,0
2691,12420,"Delaware Avenue & Amherst Street",,42.940250,-78.867700,1,0
2692,12163,"East Delavan Avenue & Main Street",,42.922260,-78.856761,1,0
2693,13200,"Delaware Street & Minerva Street",,43.013979,-78.872822,1,0
2694,12060,"Delavan Avenue & Harvard Place",,42.922169,-78.862424,1,0
2695,12070,"West Delavan Avenue & Harvard Place",,42.922309,-78.862161,1,0
2696,12077,"Delavan Avenue & Herbert Street",,42.922578,-78.817684,1,0
2697,12080,"Delavan Avenue & Herkimer Street",,42.921988,-78.892871,1,0
2698,12090,"Delavan Avenue & Humboldt Parkway",,42.921909,-78.844202,1,0
2699,12100,"Delavan Avenue & Jefferson Avenue",,42.922090,-78.854203,1,0
2700,12110,"East Delavan Avenue & Jefferson Avenue",,42.922169,-78.854412,1,0
2701,12120,"Delavan Avenue & Linwood Avenue",,42.922208,-78.864972,1,0
2702,12130,"West Delavan Avenue & Linwood Avenue",,42.922339,-78.864623,1,0
2703,12140,"West Delavan Avenue & Main Street",,42.922147,-78.857731,1,0
2704,12320,"Delavan Avenue & Schauf Avenue",,42.921709,-78.834822,1,0
2705,12160,"West Delavan Avenue & Main Street",,42.922268,-78.857611,1,0
2706,12590,"Delaware Avenue & Cleveland Avenue",,42.917078,-78.868671,1,0
2707,12170,"Delavan Avenue & Moselle Street",,42.922479,-78.824742,1,0
2708,12180,"Delavan Avenue & Newburg Street",,42.922649,-78.808900,1,0
2709,12190,"Delavan Avenue & Niagara Street",,42.922128,-78.898000,1,0
2710,12200,"Delavan Avenue & Norfolk Avenue",,42.922558,-78.819682,1,0
2711,12230,"Delavan Avenue & Pansy Place",,42.921958,-78.847090,1,0
2712,12240,"Delavan Avenue & Parkdale Avenue",,42.922030,-78.887953,1,0
2713,12250,"West Delavan Avenue & Parkdale Avenue",,42.922120,-78.887403,1,0
2714,12260,"Delavan Avenue & Pine Ridge Road",,42.922717,-78.792502,1,0
2715,12270,"Delavan Avenue & Pleasant Place",,42.921988,-78.849822,1,0
2716,12280,"Delavan Avenue & Preston Road",,42.922728,-78.795993,1,0
2717,12281,"East Delavan Avenue & Preston Road",,42.922838,-78.795573,1,0
2718,12290,"Delavan Avenue & Richmond Avenue",,42.922120,-78.881842,1,0
2719,12150,"Delavan Avenue & Main Street",,42.922128,-78.856983,1,0
2720,13070,"Delaware Avenue & Lancaster Avenue",,42.919580,-78.868092,1,0
2721,12570,"Delaware Avenue & Chippewa Street",,42.891089,-78.876764,1,0
2722,12930,"Delaware Avenue & Inwood Place",,42.925208,-78.867443,1,0
2723,12940,"Delaware Avenue & Inwood Place",,42.925329,-78.867622,1,0
2724,12950,"Delaware Avenue & Johnson Park",,42.892618,-78.876282,1,0
2725,12960,"Delaware Avenue & Joseph Drive",,42.998648,-78.874663,1,0
2726,12980,"Delaware Avenue & June Road",,42.978430,-78.872230,1,0
2727,12990,"Delaware Avenue & Kenmore Avenue",,42.958870,-78.869543,1,0
2728,13000,"Delaware Avenue & Kenmore Avenue",,42.959048,-78.869763,1,0
2729,13010,"Delaware Avenue & Kenton Road",,42.973070,-78.871211,1,0
2730,13030,"Delaware Avenue & Kenwood Road",,42.968129,-78.870643,1,0
2731,13040,"Delaware Avenue & Kinsey Avenue",,42.967798,-78.870724,1,0
2732,12900,"Delaware Avenue & West Huron Street",,42.889530,-78.877193,1,0
2733,13060,"Delaware Avenue & Lancaster Avenue",,42.919278,-78.868083,1,0
2734,12890,"Delaware Avenue & West Huron Street",,42.889018,-78.877152,1,0
2735,13080,"Delaware Avenue & LaSalle Avenue",,42.961188,-78.869961,1,0
2736,13090,"Delaware Avenue & Legion Drive",,42.974569,-78.871392,1,0
2737,13100,"Delaware Avenue & Lexington Avenue",,42.912937,-78.869811,1,0
2738,13110,"Delaware Avenue & Lexington Avenue",,42.913337,-78.869891,1,0
2739,13120,"Delaware Avenue & Lincoln Boulevard",,42.963147,-78.870172,1,0
2740,13130,"Delaware Avenue & Linden Avenue",,42.944500,-78.867993,1,0
2741,13140,"Delaware Avenue & Linden Avenue",,42.945059,-78.868333,1,0
2742,15890,"Elmwood Avenue & Tremaine Avenue",,42.960267,-78.878842,1,0
2743,13160,"Delaware Avenue & Mallory Road",,42.993627,-78.874031,1,0
2744,15830,"Elmwood Avenue & Summer Street",,42.904580,-78.877243,1,0
2745,13180,"Delaware Avenue & Middlesex Road",,42.936498,-78.866903,1,0
2746,13190,"Delaware Avenue & Middlesex Road",,42.936838,-78.867283,1,0
2747,13050,"Delaware Street & Koch Street",,43.005959,-78.874343,1,0
2748,12750,"Delaware Street & Eugene Street",,43.007438,-78.873921,1,0
2749,12600,"Delaware Avenue & Cleveland Avenue",,42.917330,-78.868692,1,0
2750,12610,"Delaware Avenue & Colonial Avenue",,42.983390,-78.872892,1,0
2751,12620,"Delaware Avenue & Columbia Boulevard",,42.971448,-78.871020,1,0
2752,12630,"Delaware Avenue & Courier Boulevard",,42.969828,-78.870841,1,0
2753,12640,"Delaware Avenue & West Delavan Avenue",,42.922098,-78.867293,1,0
2754,12650,"Delaware Avenue & West Delavan Avenue",,42.922547,-78.867503,1,0
2755,12670,"Delaware Avenue & Delaware Road",,42.963079,-78.870041,1,0
2756,12680,"Delaware Street & Delton Street",,43.001980,-78.875364,1,0
2757,12690,"Delaware Avenue & Dreyer Avenue",,42.998768,-78.875093,1,0
2758,12700,"Delaware Avenue & Edward Street",,42.895687,-78.875094,1,0
2759,12710,"Delaware Avenue & Edward Street",,42.896118,-78.875300,1,0
2760,12910,"Delaware Street & Ilion Street",,43.003259,-78.874751,1,0
2761,12730,"Delaware Street & Elm Street",,43.012190,-78.872351,1,0
2762,12030,"West Delavan Avenue & Grant Street",,42.922098,-78.889772,1,0
2763,12760,"Delaware Avenue & Ferndale Avenue",,42.986829,-78.873363,1,0
2764,12770,"Delaware Street & Fletcher Street",,43.017750,-78.874250,1,0
2765,12780,"Delaware Street & Fletcher Street",,43.017577,-78.874322,1,0
2766,12790,"Delaware Avenue & Forest Avenue",,42.927869,-78.867443,1,0
2767,12800,"Delaware Avenue & Forest Avenue",,42.927658,-78.867800,1,0
2768,12810,"Delaware Street & Fremont Street",,43.015780,-78.873390,1,0
2769,12820,"Delaware Street & Fremont Street",,43.016150,-78.873733,1,0
2770,12830,"Delaware Avenue & Gates Circle",,42.921049,-78.867760,1,0
2771,12850,"Delaware Avenue & Great Arrow Avenue",,42.942349,-78.868030,1,0
2772,12860,"Delaware Avenue & Hertel Avenue",,42.947478,-78.868612,1,0
2773,12870,"Delaware Avenue & Hertel Avenue",,42.947958,-78.868421,1,0
2774,12880,"Delaware Avenue & Hinman Avenue",,42.957248,-78.869580,1,0
2775,12720,"Delaware Street & Elm Street",,43.011919,-78.872151,1,0
2776,11210,"Colvin Boulevard & Thorncliff Boulevard",,42.982759,-78.858700,1,0
2777,11373,"250 Cooper Avenue",,42.986130,-78.909033,1,0
2778,11080,"Colvin Avenue & Sanders Road",,42.956869,-78.858833,1,0
2779,11090,"Colvin Avenue & Sanders Road",,42.957130,-78.858910,1,0
2780,11100,"Colvin Avenue & Saranac Avenue",,42.946270,-78.858063,1,0
2781,11110,"Colvin Avenue & Saranac Avenue",,42.946029,-78.858031,1,0
2782,11120,"Colvin Boulevard & Sharon Avenue",,42.996307,-78.852324,1,0
2783,11140,"Colvin Boulevard & Sheridan Drive",,42.980378,-78.858504,1,0
2784,11150,"Colvin Boulevard & Sheridan Drive",,42.981178,-78.858693,1,0
2785,11160,"Colvin Avenue & Tacoma Avenue",,42.951329,-78.858922,1,0
2786,11170,"Colvin Avenue & Tacoma Avenue",,42.951630,-78.859021,1,0
2787,11180,"Colvin Avenue & Taunton Place",,42.954488,-78.858880,1,0
2788,11060,"Colvin Boulevard & Parkwood Avenue",,42.960267,-78.858551,1,0
2789,11200,"Colvin Boulevard & Thorncliff Road",,42.982968,-78.858553,1,0
2790,11050,"Colvin Boulevard & Parkwood Avenue",,42.959938,-78.858343,1,0
2791,11220,"Colvin Boulevard & Warren Avenue",,42.961328,-78.858262,1,0
2792,11230,"Colvin Boulevard & Warren Avenue",,42.961659,-78.858481,1,0
2793,11240,"Colvin Boulevard & West Grimsby Road",,42.972648,-78.858293,1,0
2794,11250,"Colvin Boulevard & West Grimsby Road",,42.972640,-78.858443,1,0
2795,11260,"Colvin Boulevard & Zimmerman Road",,42.984560,-78.858571,1,0
2796,11270,"Colvin Boulevard & Zimmerman Boulevard",,42.985100,-78.858683,1,0
2797,11284,"Commerce Drive & Hazelwood Drive",,43.027240,-78.810902,1,0
2798,11285,"Commerce Drive & Woodridge Drive",,43.027530,-78.815150,1,0
2799,11368,"Como Park Boulevard & Union Road",,42.893007,-78.753473,1,0
2800,11369,"Cooper Avenue & Ensminger Road",,42.987538,-78.908511,1,0
2801,11371,"Cooper Avenue & Grand Island Boulevard",,42.980967,-78.908613,1,0
2802,12050,"Delavan Avenue & Hager Street",,42.921977,-78.848291,1,0
2803,11190,"Colvin Avenue & Taunton Place",,42.954488,-78.858982,1,0
2804,10880,"Colvin Avenue & Linden Avenue",,42.944749,-78.857322,1,0
2805,10750,"Colvin Boulevard & Glencove Road",,42.979978,-78.858653,1,0
2806,10760,"Colvin Boulevard & Greenfield Drive",,43.005189,-78.849332,1,0
2807,10770,"Colvin Boulevard & Greenfield Drive",,43.005309,-78.849440,1,0
2808,10780,"Colvin Avenue & Hertel Avenue",,42.947410,-78.858752,1,0
2809,10790,"Colvin Avenue & Hertel Avenue",,42.947939,-78.859081,1,0
2810,10800,"Colvin Boulevard & Highland Avenue",,42.974119,-78.858290,1,0
2811,10810,"Colvin Boulevard & Highland Parkway",,42.974108,-78.858470,1,0
2812,10820,"Colvin Avenue & Kenmore Avenue",,42.958878,-78.858501,1,0
2813,10830,"Colvin Boulevard & Kenmore Avenue",,42.958549,-78.858750,1,0
2814,10840,"Colvin Boulevard & Kerr Road",,42.988248,-78.852652,1,0
2815,10850,"Colvin Boulevard & Kerr Road",,42.988380,-78.852842,1,0
2816,11070,"Colvin Boulevard & Raintree Parkway",,43.014489,-78.846813,1,0
2817,10870,"Colvin Boulevard & Knowlton Avenue",,42.962309,-78.858424,1,0
2818,11374,"255 Cooper Avenue",,42.985587,-78.909243,1,0
2819,10890,"Colvin Avenue & Linden Avenue",,42.944730,-78.857401,1,0
2820,10900,"Colvin Boulevard & Lorelee Drive",,43.005049,-78.850772,1,0
2821,10910,"Colvin Boulevard & Lorelee Drive",,43.004947,-78.851253,1,0
2822,10920,"Colvin Boulevard & Marjann Terrace",,42.976739,-78.858380,1,0
2823,10930,"Colvin Boulevard & Meadow Lane",,42.976618,-78.858531,1,0
2824,10950,"Colvin Boulevard & Nassau Avenue",,42.967019,-78.858364,1,0
2825,10960,"Colvin Boulevard & Nassau Boulevard",,42.967428,-78.858451,1,0
2826,10970,"Colvin Boulevard & Neumann Parkway",,42.978589,-78.858460,1,0
2827,10980,"Colvin Boulevard & Neumann Parkway",,42.978649,-78.858602,1,0
2828,10990,"Colvin Avenue & Paradise Lane",,43.014418,-78.846671,1,0
2829,11010,"Colvin Boulevard & Paramount Parkway",,42.986418,-78.857483,1,0
2830,11020,"Colvin Boulevard & Paramount Parkway",,42.986198,-78.858181,1,0
2831,10860,"Colvin Boulevard & Knowlton Avenue",,42.962038,-78.858253,1,0
2832,11890,"Delavan Avenue & Courtland Avenue",,42.922638,-78.807003,1,0
2833,11372,"245 Cooper Avenue",,42.987558,-78.908624,1,0
2834,11760,"Delavan Avenue & 537 East Delavan Avenue",,42.921777,-78.837100,1,0
2835,11780,"Delavan Avenue & Bailey Avenue",,42.922589,-78.813403,1,0
2836,11790,"Delavan Avenue & Baynes Street",,42.922060,-78.885423,1,0
2837,11800,"West Delavan Avenue & Baynes Street",,42.922139,-78.885011,1,0
2838,11810,"Delavan Avenue & Bidwell Parkway",,42.922158,-78.879664,1,0
2839,11820,"West Delavan Avenue & Bidwell Parkway",,42.922238,-78.877972,1,0
2840,11830,"Delavan Avenue & Brantford Place",,42.922219,-78.874503,1,0
2841,11840,"Delavan Avenue & Brantford Place",,42.922279,-78.873683,1,0
2842,11850,"Delavan Avenue & Chapin Parkway",,42.922208,-78.870353,1,0
2843,11860,"West Delavan Avenue & Chapin Parkway",,42.922309,-78.869241,1,0
2845,11880,"Delavan Avenue & Cornwall Avenue",,42.922547,-78.822032,1,0
2847,11910,"West Delavan Avenue & Delaware Avenue",,42.922328,-78.867590,1,0
2848,11920,"Delavan Avenue & Delaware Avenue",,42.922230,-78.866951,1,0
2849,11930,"Delavan Avenue & Delaware Avenue",,42.922238,-78.867801,1,0
2850,11940,"Delavan Avenue & Dewitt Street",,42.921939,-78.895341,1,0
2851,11950,"Delavan Avenue & Dutton Avenue",,42.921788,-78.832931,1,0
2852,11960,"Delavan Avenue & Elmwood Avenue",,42.922169,-78.877302,1,0
2853,11970,"West Delavan Avenue & Elmwood Avenue",,42.922268,-78.876782,1,0
2854,11980,"Delavan Avenue & Erb Street",,42.922709,-78.800312,1,0
2855,11990,"Delavan Avenue & Fillmore Avenue",,42.921799,-78.839832,1,0
2856,12000,"Delavan Avenue & Floss Avenue",,42.922668,-78.805072,1,0
2857,12010,"Delavan Avenue & Freund Street",,42.922690,-78.802381,1,0
2858,12020,"Delavan Avenue & Grant Street",,42.922008,-78.890363,1,0
2859,11870,"West Delavan Avenue & Congress Street",,42.922068,-78.891583,1,0
2860,11570,"Creekside Drive & John Glen Drive",,43.030920,-78.806483,1,0
2861,11375,"Cooper Avenue & ICC Driveway",,42.986048,-78.908813,1,0
2863,11378,"Cooper Avenue & Sheridan Health Center",,42.982669,-78.908763,1,0
2864,11379,"Cooper Avenue & Sheridan Health Center",,42.982680,-78.908921,1,0
2865,11390,"Cottage Street & Virginia Street",,42.896838,-78.878340,1,0
2866,11400,"Court Street & Franklin Street",,42.886168,-78.876393,1,0
2869,11450,"Court Street & Main Street",,42.885937,-78.875221,1,0
2870,11460,"Court Street & Main Street",,42.885809,-78.874750,1,0
2871,11470,"Court Street & Niagara Square",,42.886250,-78.877104,1,0
2872,11740,"Delavan Avenue & 1589 East Delavan Avenue",,42.922748,-78.797621,1,0
2873,11560,"Creekside Drive & John Glen Drive",,43.030848,-78.806082,1,0
2874,13170,"Delaware Avenue & Mallory Road",,42.994729,-78.874541,1,0
2875,11600,"Creekside Drive & Pineview Drive",,43.030818,-78.801483,1,0
2876,11610,"Creekside Drive & Woodridge Drive",,43.030969,-78.815712,1,0
2877,11630,"Crocker Street & Gierlach Street",,42.896318,-78.788320,1,0
2878,11650,"Crosspoint Parkway & CitiCorp",,43.042358,-78.741953,1,0
2879,11651,"Crosspoint Parkway & M&T Bank",,43.043229,-78.744521,1,0
2880,11652,"385 Crosspoint Parkway",,43.043229,-78.748072,1,0
2881,11660,"Crosspoint Parkway & M&T Bank",,43.043139,-78.748313,1,0
2882,11661,"Crosspoint Parkway & M&T Bank",,43.043078,-78.744631,1,0
2883,11662,"Crosspoint Parkway & M&T Bank",,43.042980,-78.743462,1,0
2884,11663,"Crosspoint Parkway & M&T Bank Rear",,43.041640,-78.745102,1,0
2887,11480,"Court Street & Pearl Street",,42.885907,-78.875801,1,0
2888,15040,"2128 Elmwood Avenue",,42.955080,-78.878143,1,0
2889,14595,"Electric Avenue & Lake Avenue",,42.797509,-78.829352,1,0
2891,14950,"1199 Elmwood Avenue",,42.929719,-78.876772,1,0
2895,14960,"1750 Elmwood Avenue",,42.945897,-78.878442,1,0
2896,14970,"1771 Elmwood Avenue",,42.945618,-78.878051,1,0
2897,14990,"1943 Elmwood Avenue",,42.949989,-78.877991,1,0
2898,15000,"Elmwood Avenue & 1950 Elmwood Aveuue",,42.950438,-78.878404,1,0
2899,15010,"2021 Elmwood Avenue",,42.952178,-78.878051,1,0
2901,15033,"2077 Elmwood Avenue",,42.953288,-78.878103,1,0
2903,15060,"353 Elmwood Avenue",,42.906709,-78.877023,1,0
2904,15070,"358 Elmwood Avenue",,42.907098,-78.877234,1,0
2905,15080,"Elmwood Avenue & Allen Street",,42.899348,-78.876991,1,0
2906,15090,"Elmwood Avenue & Allen Street",,42.899718,-78.877273,1,0
2907,15100,"Elmwood Avenue & Amherst Street",,42.940439,-78.878442,1,0
2908,15110,"Elmwood Avenue & Amherst Street",,42.940880,-78.878701,1,0
2909,15120,"Elmwood Avenue & Auburn Avenue",,42.918459,-78.876901,1,0
2910,15130,"Elmwood Avenue & Auburn Avenue",,42.918988,-78.877141,1,0
2911,15140,"Elmwood Avenue & Bird Avenue",,42.925740,-78.876683,1,0
2912,15150,"Elmwood Avenue & Bird Avenue",,42.926378,-78.877131,1,0
2913,15160,"Elmwood Avenue & Breckenridge Street",,42.917108,-78.877131,1,0
2914,15170,"Elmwood Avenue & Bryant Street",,42.909148,-78.877021,1,0
2915,15020,"1966 Elmwood Avenue",,42.953778,-78.878463,1,0
2916,14720,"Electric Avenue & Warsaw Avenue",,42.814619,-78.828183,1,0
2917,13210,"Delaware Avenue & West Mohawk Street",,42.887719,-78.877711,1,0
2918,14600,"Electric Avenue & McGurk Avenue",,42.801948,-78.828933,1,0
2919,13150,"Delaware Avenue & Lowell Road",,42.980129,-78.872462,1,0
2920,14630,"Electric Avenue & Orange Street",,42.822078,-78.827771,1,0
2921,14640,"Electric Avenue & Peach Street",,42.819960,-78.827843,1,0
2922,14650,"Electric Avenue & Peach Street",,42.820160,-78.828014,1,0
2923,14660,"Electric Avenue & Pearl Avenue",,42.799948,-78.829053,1,0
2924,14670,"Electric Avenue & Pearl Avenue",,42.800000,-78.829232,1,0
2925,14680,"Electric Avenue & Roland Avenue",,42.811399,-78.828353,1,0
2926,14690,"Electric Avenue & Roland Avenue",,42.811698,-78.828594,1,0
2927,14700,"Electric Avenue & Shamrock Drive",,42.806730,-78.828792,1,0
2929,14712,"Electric Avenue & Warsaw Avenue",,42.814888,-78.828312,1,0
2930,15200,"Elmwood Avenue & Canterbury Lane",,42.984439,-78.878774,1,0
2931,14740,"Elk Street & Bailey Avenue",,42.864758,-78.825852,1,0
2933,14773,"Elk Street & Seneca Street",,42.863988,-78.821693,1,0
2935,14790,"Ellicott Street & William Street",,42.885568,-78.871921,1,0
2936,14800,"Ellicott Street & East Chippewa Street",,42.889949,-78.870540,1,0
2937,14810,"Ellicott Street & Clinton Street",,42.884819,-78.872210,1,0
2938,14830,"Ellicott Street & East Huron Street",,42.888100,-78.871170,1,0
2939,14850,"Ellicott Street & North Division Street",,42.882830,-78.872841,1,0
2940,14860,"Ellicott Street & MTC",,42.883348,-78.872411,1,0
2942,14870,"Ellicott Street & East Tupper Street",,42.893120,-78.869411,1,0
2943,14710,"Electric Avenue & Van Wyck Street",,42.806259,-78.828602,1,0
2944,15700,"Elmwood Avenue & Potomac Avenue",,42.924008,-78.876852,1,0
2945,15523,"Elmwood Avenue & Knoche Road",,42.993910,-78.878754,1,0
2946,15530,"Elmwood Avenue & Lafayette Avenue",,42.920128,-78.876740,1,0
2947,15540,"Elmwood Avenue & Lafayette Avenue",,42.920637,-78.877122,1,0
2948,15550,"Elmwood Avenue & Lexington Avenue",,42.913050,-78.876972,1,0
2949,15560,"Elmwood Avenue & Lexington Avenue",,42.913439,-78.877160,1,0
2950,15570,"Elmwood Avenue & Mang Avenue",,42.961659,-78.878503,1,0
2951,15580,"Elmwood Avenue & Mang Avenue",,42.962279,-78.878832,1,0
2952,15600,"Elmwood Avenue & McKinley High School",,42.938118,-78.878600,1,0
2953,15630,"Elmwood Avenue & M Wile Company",,42.952159,-78.878433,1,0
2954,15650,"Elmwood Avenue & North Street",,42.902149,-78.877110,1,0
2955,15660,"Elmwood Avenue & North Avenue",,42.902409,-78.877232,1,0
2956,15180,"Elmwood Avenue & Bryant Street",,42.909169,-78.877242,1,0
2957,15680,"Elmwood Avenue & Nottingham Terrace",,42.935649,-78.877992,1,0
2958,15500,"Elmwood Avenue & Kenmore Avenue",,42.958349,-78.878233,1,0
2959,15710,"Elmwood Avenue & Potomac Avenue",,42.924019,-78.877162,1,0
2960,15720,"Elmwood Avenue & Psychiatric Center",,42.930439,-78.877122,1,0
2961,15730,"Elmwood Avenue & Ralston Avenue",,42.975380,-78.878832,1,0
2962,15740,"Elmwood Avenue & Rockwell Road",,42.932248,-78.877072,1,0
2963,15750,"Elmwood Avenue & Rockwell Road",,42.932158,-78.876811,1,0
2964,15760,"Elmwood Avenue & Shepard Avenue",,42.968979,-78.878602,1,0
2965,15770,"Elmwood Avenue & Shepard Avenue",,42.969398,-78.878843,1,0
2966,15780,"Elmwood Avenue & Sheridan Drive",,42.981439,-78.878611,1,0
2967,15790,"Elmwood Avenue & Sheridan Drive",,42.980518,-78.878771,1,0
2968,15800,"Elmwood Avenue & Sheridan Drive",,42.980408,-78.878651,1,0
2969,15810,"Elmwood Avenue & Sheridan Drive",,42.981398,-78.878761,1,0
2970,15820,"Elmwood Avenue & Summer Street",,42.904988,-78.877042,1,0
2971,15670,"Elmwood Avenue & North End Avenue",,42.972440,-78.878612,1,0
2972,15370,"Elmwood Avenue & Hampton Parkway",,42.979200,-78.878783,1,0
2973,14596,"Electric Avenue & Lake Avenue",,42.797577,-78.829093,1,0
2974,15220,"Elmwood Avenue & Chatham Avenue",,42.937559,-78.878391,1,0
2975,15240,"Elmwood Avenue & Cleveland Avenue",,42.917330,-78.876902,1,0
2976,15250,"Elmwood Avenue & Colonial Avenue",,42.982738,-78.878613,1,0
2977,15260,"Elmwood Avenue & West Delavan Avenue",,42.921947,-78.876671,1,0
2978,15270,"Elmwood Avenue & West Delavan Avenue",,42.922438,-78.877143,1,0
2979,15280,"Elmwood Avenue & Elmview Place",,42.939540,-78.878722,1,0
2980,15290,"Elmwood Avenue & Ferndale Avenue",,42.986229,-78.878630,1,0
2981,15300,"Elmwood Avenue & Ferndale Avenue",,42.986579,-78.878770,1,0
2982,15310,"Elmwood Avenue & Fordham Drive",,42.939148,-78.878462,1,0
2983,15320,"Elmwood Avenue & Forest Avenue",,42.927828,-78.877110,1,0
2984,15330,"Elmwood Avenue & Forest Avenue",,42.928129,-78.876932,1,0
2985,15520,"Elmwood Avenue & Knoche Road",,42.993548,-78.878914,1,0
2986,15350,"Elmwood Avenue & Grote Street",,42.942477,-78.878593,1,0
2987,15510,"Elmwood Avenue & Kenmore Avenue",,42.958927,-78.878832,1,0
2988,15380,"Elmwood Avenue & Henderson Avenue",,42.972579,-78.878832,1,0
2989,15390,"Elmwood Avenue & Hertel Avenue",,42.947380,-78.877983,1,0
2990,15400,"Elmwood Avenue & Hertel Avenue",,42.948037,-78.878383,1,0
2991,15410,"Elmwood Avenue & Hinman Avenue",,42.956538,-78.878163,1,0
2992,15420,"Elmwood Avenue & Hinman Avenue",,42.957017,-78.878523,1,0
2993,15430,"Elmwood Avenue & Homewood Avenue",,42.983307,-78.878763,1,0
2994,15440,"Elmwood Avenue & Huron Street",,42.889478,-78.878843,1,0
2995,15450,"Elmwood Avenue & Hutch Tech High School",,42.891648,-78.878162,1,0
2996,15460,"Elmwood Avenue & Johnson Park",,42.892059,-78.877860,1,0
2997,15480,"Elmwood Avenue & June Road",,42.977868,-78.878631,1,0
2998,15490,"Elmwood Avenue & Kenmore Mercy Hospital",,42.977079,-78.878802,1,0
2999,15190,"Elmwood Avenue & Canterbury Lane",,42.984530,-78.878612,1,0
3000,15340,"Elmwood Avenue & Great Arrow Avenue",,42.942209,-78.878292,1,0
3001,13690,"Delaware Avenue & Virginia Street",,42.897038,-78.874841,1,0
3002,13560,"Delaware Street & Syracuse Avenue",,43.004778,-78.874302,1,0
3003,13570,"Delaware Avenue & Tacoma Avenue",,42.951709,-78.868840,1,0
3004,13580,"Delaware Avenue & Tacoma Avenue",,42.951668,-78.869002,1,0
3005,13590,"Delaware Avenue & Thorncliff Boulevard",,42.982929,-78.872442,1,0
3006,13600,"Delaware Avenue & Tremaine Avenue",,42.960629,-78.869871,1,0
3007,13610,"Delaware Avenue & Tremont Avenue",,42.966329,-78.870592,1,0
3008,13620,"Delaware Avenue & Tulane Road",,42.974648,-78.871721,1,0
3009,13630,"Delaware Avenue & West Tupper Street",,42.893799,-78.875653,1,0
3010,13640,"Delaware Avenue & Tupper Street",,42.894279,-78.875863,1,0
3011,13643,"Delaware Street & Tussing Lane",,43.003037,-78.875023,1,0
3012,13660,"Delaware Street & Utica Avenue",,43.005879,-78.873991,1,0
3013,13860,"Deveaux Street & College Avenue",,43.122179,-79.049072,1,0
3014,13680,"Delaware Avenue & Virginia Street",,42.896668,-78.874750,1,0
3015,13530,"Delaware Avenue & Summer Street",,42.904949,-78.872123,1,0
3016,13710,"Delaware Street & Walter Avenue",,43.007468,-78.873572,1,0
3017,13720,"Delaware Avenue & Warren Avenue",,42.961837,-78.869900,1,0
3018,13730,"Delaware Avenue & Waverly Avenue",,42.989059,-78.873632,1,0
3019,13740,"Delaware Avenue & Westchester Boulevard",,42.976490,-78.871970,1,0
3020,13750,"Delaware Avenue & Westgate Road",,42.964770,-78.870393,1,0
3021,13760,"Delaware Avenue & West Ferry Street",,42.915108,-78.869201,1,0
3022,14610,"Electric Avenue & McGurk Avenue",,42.802378,-78.829453,1,0
3023,13780,"Delaware Avenue & West Girard Boulevard",,42.971349,-78.871283,1,0
3024,14590,"Electric Avenue & Kirby Avenue",,42.816929,-78.828132,1,0
3025,13800,"Delaware Avenue & West Utica Street",,42.911458,-78.870443,1,0
3026,13810,"Delaware Avenue & Zimmerman Boulevard",,42.984579,-78.872693,1,0
3027,13670,"Delaware Avenue & Villa Avenue",,42.957878,-78.869381,1,0
3028,13400,"Delaware Avenue & Orchard Loop",,42.988637,-78.873171,1,0
3029,13220,"Delaware Avenue & Mohawk Street",,42.888130,-78.877741,1,0
3030,13240,"Delaware Street & Morgan Street",,43.018408,-78.874680,1,0
3031,13250,"Delaware Avenue & Mt. St. Marys",,42.987149,-78.873042,1,0
3032,13280,"Delaware Avenue & Nash Road",,42.965118,-78.870301,1,0
3033,13300,"Delaware Avenue & North Street",,42.902017,-78.872993,1,0
3034,13310,"Delaware Avenue & North Street",,42.901869,-78.873342,1,0
